arquivo,estado_predito,estado_real
014083.jpg,MAOS_FORA,NORMAL
014084.jpg,MAOS_FORA,NORMAL
014085.jpg,MAOS_FORA,NORMAL
014086.jpg,MAOS_FORA,NORMAL
014087.jpg,MAOS_FORA,NORMAL
014088.jpg,MAOS_FORA,NORMAL
014089.jpg,MAOS_FORA,NORMAL
014090.jpg,MAOS_FORA,NORMAL
014091.jpg,MAOS_FORA,NORMAL
014092.jpg,MAOS_FORA,NORMAL
014093.jpg,MAOS_FORA,NORMAL
014094.jpg,MAOS_FORA,NORMAL
014095.jpg,MAOS_FORA,NORMAL
014096.jpg,MAOS_FORA,NORMAL
014097.jpg,MAOS_FORA,NORMAL
014098.jpg,MAOS_FORA,NORMAL
014099.jpg,MAOS_FORA,NORMAL
014100.jpg,MAOS_FORA,NORMAL
014398.jpg,MAOS_FORA,NORMAL
014399.jpg,MAOS_FORA,NORMAL
014400.jpg,MAOS_FORA,NORMAL
014401.jpg,MAOS_FORA,NORMAL
014402.jpg,MAOS_FORA,NORMAL
014403.jpg,MAOS_FORA,NORMAL
014404.jpg,MAOS_FORA,NORMAL
014405.jpg,MAOS_FORA,NORMAL
014406.jpg,MAOS_FORA,NORMAL
014705.jpg,MAOS_FORA,MAOS_FORA
014706.jpg,MAOS_FORA,MAOS_FORA
014707.jpg,MAOS_FORA,MAOS_FORA
014708.jpg,MAOS_FORA,CELULAR
014709.jpg,MAOS_FORA,CELULAR
014710.jpg,MAOS_FORA,CELULAR
014711.jpg,MAOS_FORA,CELULAR
014712.jpg,MAOS_FORA,CELULAR
014713.jpg,MAOS_FORA,CELULAR
014714.jpg,MAOS_FORA,CELULAR
014715.jpg,MAOS_FORA,CELULAR
014716.jpg,MAOS_FORA,CELULAR
014717.jpg,MAOS_FORA,CELULAR
014718.jpg,MAOS_FORA,CELULAR
014719.jpg,MAOS_FORA,CELULAR
014720.jpg,MAOS_FORA,CELULAR
014721.jpg,MAOS_FORA,CELULAR
014722.jpg,MAOS_FORA,CELULAR
014723.jpg,MAOS_FORA,CELULAR
014724.jpg,MAOS_FORA,CELULAR
014725.jpg,MAOS_FORA,CELULAR
014726.jpg,MAOS_FORA,CELULAR
014727.jpg,MAOS_FORA,CELULAR
014728.jpg,MAOS_FORA,CELULAR
014729.jpg,MAOS_FORA,CELULAR
014730.jpg,MAOS_FORA,CELULAR
014731.jpg,MAOS_FORA,CELULAR
014732.jpg,MAOS_FORA,CELULAR
014733.jpg,MAOS_FORA,CELULAR
014734.jpg,MAOS_FORA,CELULAR
014735.jpg,MAOS_FORA,CELULAR
014736.jpg,MAOS_FORA,CELULAR
014737.jpg,MAOS_FORA,CELULAR
014738.jpg,MAOS_FORA,CELULAR
014739.jpg,MAOS_FORA,CELULAR
014740.jpg,MAOS_FORA,CELULAR
014741.jpg,MAOS_FORA,CELULAR
014742.jpg,MAOS_FORA,CELULAR
014743.jpg,MAOS_FORA,CELULAR
014744.jpg,MAOS_FORA,CELULAR
014745.jpg,MAOS_FORA,CELULAR
014746.jpg,MAOS_FORA,CELULAR
014747.jpg,MAOS_FORA,CELULAR
014748.jpg,MAOS_FORA,CELULAR
014749.jpg,MAOS_FORA,CELULAR
014750.jpg,MAOS_FORA,CELULAR
014751.jpg,MAOS_FORA,CELULAR
014752.jpg,MAOS_FORA,CELULAR
014758.jpg,MAOS_FORA,CELULAR
014759.jpg,MAOS_FORA,CELULAR
014760.jpg,MAOS_FORA,CELULAR
014761.jpg,MAOS_FORA,CELULAR
014762.jpg,MAOS_FORA,CELULAR
014763.jpg,MAOS_FORA,CELULAR
014764.jpg,MAOS_FORA,CELULAR
014765.jpg,MAOS_FORA,CELULAR
014766.jpg,MAOS_FORA,CELULAR
014767.jpg,MAOS_FORA,CELULAR
014768.jpg,MAOS_FORA,CELULAR
014769.jpg,MAOS_FORA,CELULAR
014770.jpg,MAOS_FORA,CELULAR
014771.jpg,MAOS_FORA,CELULAR
014772.jpg,MAOS_FORA,CELULAR
014773.jpg,MAOS_FORA,CELULAR
014774.jpg,MAOS_FORA,CELULAR
014775.jpg,MAOS_FORA,CELULAR
014776.jpg,MAOS_FORA,CELULAR
014777.jpg,MAOS_FORA,CELULAR
014778.jpg,MAOS_FORA,CELULAR
014779.jpg,MAOS_FORA,CELULAR
014780.jpg,MAOS_FORA,CELULAR
014781.jpg,MAOS_FORA,CELULAR
014782.jpg,MAOS_FORA,CELULAR
014783.jpg,MAOS_FORA,CELULAR
014784.jpg,MAOS_FORA,CELULAR
014785.jpg,MAOS_FORA,CELULAR
014786.jpg,MAOS_FORA,CELULAR
014787.jpg,MAOS_FORA,CELULAR
014788.jpg,MAOS_FORA,CELULAR
014789.jpg,MAOS_FORA,CELULAR
014790.jpg,MAOS_FORA,CELULAR
014791.jpg,MAOS_FORA,CELULAR
014792.jpg,MAOS_FORA,CELULAR
014793.jpg,MAOS_FORA,CELULAR
014794.jpg,MAOS_FORA,CELULAR
014795.jpg,MAOS_FORA,CELULAR
014796.jpg,MAOS_FORA,CELULAR
014797.jpg,MAOS_FORA,CELULAR
014798.jpg,MAOS_FORA,CELULAR
014799.jpg,MAOS_FORA,CELULAR
014800.jpg,MAOS_FORA,CELULAR
014801.jpg,MAOS_FORA,CELULAR
014802.jpg,MAOS_FORA,CELULAR
014803.jpg,MAOS_FORA,CELULAR
014804.jpg,MAOS_FORA,CELULAR
014805.jpg,MAOS_FORA,CELULAR
014806.jpg,MAOS_FORA,CELULAR
014807.jpg,MAOS_FORA,CELULAR
014808.jpg,MAOS_FORA,CELULAR
014809.jpg,MAOS_FORA,CELULAR
014810.jpg,MAOS_FORA,CELULAR
014811.jpg,MAOS_FORA,CELULAR
014812.jpg,MAOS_FORA,CELULAR
014813.jpg,MAOS_FORA,CELULAR
014814.jpg,MAOS_FORA,CELULAR
014815.jpg,MAOS_FORA,CELULAR
014816.jpg,MAOS_FORA,CELULAR
014817.jpg,MAOS_FORA,CELULAR
014818.jpg,MAOS_FORA,CELULAR
014819.jpg,MAOS_FORA,CELULAR
014820.jpg,MAOS_FORA,CELULAR
014821.jpg,MAOS_FORA,CELULAR
014822.jpg,MAOS_FORA,CELULAR
014823.jpg,MAOS_FORA,CELULAR
014824.jpg,MAOS_FORA,CELULAR
014825.jpg,MAOS_FORA,CELULAR
014826.jpg,MAOS_FORA,CELULAR
014827.jpg,MAOS_FORA,CELULAR
014828.jpg,MAOS_FORA,CELULAR
014829.jpg,MAOS_FORA,CELULAR
014830.jpg,MAOS_FORA,CELULAR
014831.jpg,MAOS_FORA,CELULAR
014832.jpg,MAOS_FORA,CELULAR
014833.jpg,MAOS_FORA,CELULAR
014834.jpg,MAOS_FORA,CELULAR
014835.jpg,MAOS_FORA,CELULAR
014836.jpg,MAOS_FORA,CELULAR
014837.jpg,MAOS_FORA,CELULAR
014838.jpg,MAOS_FORA,CELULAR
014839.jpg,MAOS_FORA,CELULAR
014840.jpg,MAOS_FORA,CELULAR
014841.jpg,MAOS_FORA,CELULAR
014842.jpg,MAOS_FORA,CELULAR
014843.jpg,MAOS_FORA,CELULAR
014844.jpg,MAOS_FORA,CELULAR
014845.jpg,MAOS_FORA,CELULAR
014846.jpg,MAOS_FORA,CELULAR
014847.jpg,MAOS_FORA,CELULAR
014848.jpg,MAOS_FORA,CELULAR
014849.jpg,MAOS_FORA,CELULAR
014850.jpg,MAOS_FORA,CELULAR
014851.jpg,MAOS_FORA,CELULAR
014852.jpg,MAOS_FORA,CELULAR
014853.jpg,MAOS_FORA,CELULAR
014854.jpg,MAOS_FORA,CELULAR
014855.jpg,MAOS_FORA,CELULAR
014856.jpg,MAOS_FORA,CELULAR
014857.jpg,MAOS_FORA,CELULAR
014858.jpg,MAOS_FORA,CELULAR
014859.jpg,MAOS_FORA,CELULAR
014860.jpg,MAOS_FORA,CELULAR
014861.jpg,MAOS_FORA,CELULAR
014862.jpg,MAOS_FORA,CELULAR
014863.jpg,MAOS_FORA,CELULAR
014864.jpg,MAOS_FORA,CELULAR
014865.jpg,MAOS_FORA,CELULAR
014866.jpg,MAOS_FORA,CELULAR
014867.jpg,MAOS_FORA,CELULAR
014868.jpg,MAOS_FORA,CELULAR
014869.jpg,MAOS_FORA,CELULAR
014870.jpg,MAOS_FORA,CELULAR
014871.jpg,MAOS_FORA,CELULAR
014872.jpg,MAOS_FORA,CELULAR
014873.jpg,MAOS_FORA,CELULAR
014874.jpg,MAOS_FORA,CELULAR
014875.jpg,MAOS_FORA,CELULAR
014876.jpg,MAOS_FORA,CELULAR
014877.jpg,MAOS_FORA,CELULAR
014878.jpg,MAOS_FORA,CELULAR
014879.jpg,MAOS_FORA,CELULAR
014880.jpg,MAOS_FORA,CELULAR
014881.jpg,MAOS_FORA,CELULAR
014882.jpg,MAOS_FORA,CELULAR
014883.jpg,MAOS_FORA,CELULAR
014884.jpg,MAOS_FORA,CELULAR
014885.jpg,MAOS_FORA,CELULAR
014886.jpg,MAOS_FORA,CELULAR
014887.jpg,MAOS_FORA,CELULAR
014888.jpg,MAOS_FORA,CELULAR
014889.jpg,MAOS_FORA,CELULAR
014890.jpg,MAOS_FORA,CELULAR
014891.jpg,MAOS_FORA,CELULAR
014892.jpg,MAOS_FORA,CELULAR
014893.jpg,MAOS_FORA,CELULAR
014894.jpg,MAOS_FORA,CELULAR
014895.jpg,MAOS_FORA,CELULAR
014896.jpg,MAOS_FORA,CELULAR
014897.jpg,MAOS_FORA,CELULAR
014898.jpg,MAOS_FORA,CELULAR
014899.jpg,MAOS_FORA,CELULAR
014900.jpg,MAOS_FORA,CELULAR
014901.jpg,MAOS_FORA,CELULAR
014902.jpg,MAOS_FORA,CELULAR
014903.jpg,MAOS_FORA,CELULAR
014904.jpg,MAOS_FORA,CELULAR
014905.jpg,MAOS_FORA,CELULAR
014906.jpg,MAOS_FORA,CELULAR
014907.jpg,MAOS_FORA,CELULAR
014908.jpg,MAOS_FORA,CELULAR
014909.jpg,MAOS_FORA,CELULAR
014910.jpg,MAOS_FORA,CELULAR
014911.jpg,MAOS_FORA,CELULAR
014912.jpg,MAOS_FORA,CELULAR
014913.jpg,MAOS_FORA,CELULAR
014914.jpg,MAOS_FORA,CELULAR
014915.jpg,MAOS_FORA,CELULAR
014916.jpg,MAOS_FORA,CELULAR
014917.jpg,MAOS_FORA,CELULAR
014918.jpg,MAOS_FORA,CELULAR
014919.jpg,MAOS_FORA,CELULAR
014920.jpg,MAOS_FORA,CELULAR
014921.jpg,MAOS_FORA,CELULAR
014922.jpg,MAOS_FORA,CELULAR
014923.jpg,MAOS_FORA,CELULAR
014924.jpg,MAOS_FORA,CELULAR
014925.jpg,MAOS_FORA,CELULAR
014926.jpg,MAOS_FORA,CELULAR
014927.jpg,MAOS_FORA,CELULAR
014928.jpg,MAOS_FORA,CELULAR
014929.jpg,MAOS_FORA,CELULAR
014930.jpg,MAOS_FORA,CELULAR
014931.jpg,MAOS_FORA,CELULAR
014932.jpg,MAOS_FORA,CELULAR
014933.jpg,MAOS_FORA,CELULAR
014934.jpg,MAOS_FORA,CELULAR
014935.jpg,MAOS_FORA,CELULAR
014936.jpg,MAOS_FORA,CELULAR
014937.jpg,MAOS_FORA,CELULAR
014938.jpg,MAOS_FORA,CELULAR
014939.jpg,MAOS_FORA,CELULAR
014940.jpg,MAOS_FORA,CELULAR
014941.jpg,MAOS_FORA,CELULAR
014942.jpg,MAOS_FORA,CELULAR
014943.jpg,MAOS_FORA,CELULAR
014944.jpg,MAOS_FORA,CELULAR
014945.jpg,MAOS_FORA,CELULAR
014946.jpg,MAOS_FORA,CELULAR
014947.jpg,MAOS_FORA,CELULAR
014948.jpg,MAOS_FORA,CELULAR
014949.jpg,MAOS_FORA,CELULAR
014950.jpg,MAOS_FORA,CELULAR
014951.jpg,MAOS_FORA,CELULAR
014952.jpg,MAOS_FORA,CELULAR
014953.jpg,MAOS_FORA,CELULAR
014954.jpg,MAOS_FORA,CELULAR
014955.jpg,MAOS_FORA,CELULAR
014956.jpg,MAOS_FORA,CELULAR
014957.jpg,MAOS_FORA,CELULAR
014958.jpg,MAOS_FORA,CELULAR
014959.jpg,MAOS_FORA,CELULAR
014960.jpg,MAOS_FORA,CELULAR
014961.jpg,MAOS_FORA,CELULAR
014962.jpg,MAOS_FORA,CELULAR
014963.jpg,MAOS_FORA,CELULAR
014964.jpg,MAOS_FORA,CELULAR
014965.jpg,MAOS_FORA,CELULAR
014966.jpg,MAOS_FORA,CELULAR
014967.jpg,MAOS_FORA,CELULAR
014968.jpg,MAOS_FORA,CELULAR
014969.jpg,MAOS_FORA,CELULAR
014970.jpg,MAOS_FORA,CELULAR
014971.jpg,MAOS_FORA,CELULAR
014972.jpg,MAOS_FORA,CELULAR
014973.jpg,MAOS_FORA,CELULAR
014974.jpg,MAOS_FORA,CELULAR
014975.jpg,MAOS_FORA,CELULAR
014976.jpg,MAOS_FORA,CELULAR
014977.jpg,MAOS_FORA,CELULAR
014978.jpg,MAOS_FORA,CELULAR
014979.jpg,MAOS_FORA,CELULAR
014980.jpg,MAOS_FORA,CELULAR
014981.jpg,MAOS_FORA,CELULAR
014982.jpg,MAOS_FORA,CELULAR
014983.jpg,MAOS_FORA,CELULAR
014984.jpg,MAOS_FORA,CELULAR
014985.jpg,MAOS_FORA,CELULAR
014986.jpg,MAOS_FORA,CELULAR
014987.jpg,MAOS_FORA,CELULAR
014988.jpg,MAOS_FORA,CELULAR
014989.jpg,MAOS_FORA,CELULAR
014990.jpg,MAOS_FORA,CELULAR
014991.jpg,MAOS_FORA,CELULAR
014992.jpg,MAOS_FORA,CELULAR
014993.jpg,MAOS_FORA,CELULAR
014994.jpg,MAOS_FORA,CELULAR
014995.jpg,MAOS_FORA,CELULAR
014996.jpg,MAOS_FORA,CELULAR
014997.jpg,MAOS_FORA,CELULAR
014998.jpg,MAOS_FORA,CELULAR
014999.jpg,MAOS_FORA,CELULAR
015000.jpg,MAOS_FORA,CELULAR
015001.jpg,MAOS_FORA,CELULAR
015002.jpg,MAOS_FORA,CELULAR
015003.jpg,MAOS_FORA,CELULAR
015004.jpg,MAOS_FORA,CELULAR
015005.jpg,MAOS_FORA,CELULAR
015006.jpg,MAOS_FORA,CELULAR
015007.jpg,MAOS_FORA,CELULAR
015008.jpg,MAOS_FORA,CELULAR
015009.jpg,MAOS_FORA,CELULAR
015010.jpg,MAOS_FORA,CELULAR
015011.jpg,MAOS_FORA,CELULAR
015012.jpg,MAOS_FORA,CELULAR
015013.jpg,MAOS_FORA,CELULAR
015014.jpg,MAOS_FORA,CELULAR
015015.jpg,MAOS_FORA,CELULAR
015016.jpg,MAOS_FORA,CELULAR
015017.jpg,MAOS_FORA,CELULAR
015018.jpg,MAOS_FORA,CELULAR
015019.jpg,MAOS_FORA,CELULAR
015020.jpg,MAOS_FORA,CELULAR
015021.jpg,MAOS_FORA,CELULAR
015022.jpg,MAOS_FORA,CELULAR
015023.jpg,MAOS_FORA,CELULAR
015024.jpg,MAOS_FORA,CELULAR
015025.jpg,MAOS_FORA,CELULAR
015026.jpg,MAOS_FORA,CELULAR
015027.jpg,MAOS_FORA,CELULAR
015028.jpg,MAOS_FORA,CELULAR
015029.jpg,MAOS_FORA,CELULAR
015030.jpg,MAOS_FORA,CELULAR
015031.jpg,MAOS_FORA,CELULAR
015032.jpg,MAOS_FORA,CELULAR
015033.jpg,MAOS_FORA,CELULAR
015034.jpg,MAOS_FORA,CELULAR
015035.jpg,MAOS_FORA,CELULAR
015036.jpg,MAOS_FORA,CELULAR
015037.jpg,MAOS_FORA,CELULAR
015038.jpg,MAOS_FORA,CELULAR
015039.jpg,MAOS_FORA,CELULAR
015040.jpg,MAOS_FORA,CELULAR
015041.jpg,MAOS_FORA,CELULAR
015042.jpg,MAOS_FORA,CELULAR
015043.jpg,MAOS_FORA,CELULAR
015044.jpg,MAOS_FORA,CELULAR
015045.jpg,MAOS_FORA,CELULAR
015046.jpg,MAOS_FORA,CELULAR
015047.jpg,MAOS_FORA,CELULAR
015048.jpg,MAOS_FORA,CELULAR
015049.jpg,MAOS_FORA,CELULAR
015050.jpg,MAOS_FORA,CELULAR
015051.jpg,MAOS_FORA,CELULAR
015052.jpg,MAOS_FORA,CELULAR
015053.jpg,MAOS_FORA,CELULAR
015054.jpg,MAOS_FORA,CELULAR
015055.jpg,MAOS_FORA,CELULAR
015056.jpg,MAOS_FORA,CELULAR
015057.jpg,MAOS_FORA,CELULAR
015058.jpg,MAOS_FORA,CELULAR
015059.jpg,MAOS_FORA,CELULAR
015060.jpg,MAOS_FORA,CELULAR
015061.jpg,MAOS_FORA,CELULAR
015062.jpg,MAOS_FORA,CELULAR
015063.jpg,MAOS_FORA,CELULAR
015064.jpg,MAOS_FORA,CELULAR
015065.jpg,MAOS_FORA,CELULAR
015066.jpg,MAOS_FORA,CELULAR
015067.jpg,MAOS_FORA,CELULAR
015068.jpg,MAOS_FORA,CELULAR
015069.jpg,MAOS_FORA,CELULAR
015070.jpg,MAOS_FORA,CELULAR
015071.jpg,MAOS_FORA,CELULAR
015072.jpg,MAOS_FORA,CELULAR
015073.jpg,MAOS_FORA,CELULAR
015074.jpg,MAOS_FORA,CELULAR
015075.jpg,MAOS_FORA,CELULAR
015076.jpg,MAOS_FORA,CELULAR
015077.jpg,MAOS_FORA,CELULAR
015078.jpg,MAOS_FORA,CELULAR
015079.jpg,MAOS_FORA,CELULAR
015080.jpg,MAOS_FORA,CELULAR
015081.jpg,MAOS_FORA,CELULAR
015082.jpg,MAOS_FORA,CELULAR
015083.jpg,MAOS_FORA,CELULAR
015084.jpg,MAOS_FORA,CELULAR
015085.jpg,MAOS_FORA,CELULAR
015086.jpg,MAOS_FORA,CELULAR
015087.jpg,MAOS_FORA,CELULAR
015088.jpg,MAOS_FORA,CELULAR
015089.jpg,MAOS_FORA,CELULAR
015090.jpg,MAOS_FORA,CELULAR
015091.jpg,MAOS_FORA,CELULAR
015092.jpg,MAOS_FORA,CELULAR
015093.jpg,MAOS_FORA,CELULAR
015094.jpg,MAOS_FORA,CELULAR
015095.jpg,MAOS_FORA,CELULAR
015096.jpg,MAOS_FORA,CELULAR
015097.jpg,MAOS_FORA,CELULAR
015098.jpg,MAOS_FORA,CELULAR
015099.jpg,MAOS_FORA,CELULAR
015100.jpg,MAOS_FORA,CELULAR
015101.jpg,MAOS_FORA,CELULAR
015102.jpg,MAOS_FORA,CELULAR
015103.jpg,MAOS_FORA,CELULAR
015104.jpg,MAOS_FORA,CELULAR
015105.jpg,MAOS_FORA,CELULAR
015106.jpg,MAOS_FORA,CELULAR
015107.jpg,MAOS_FORA,CELULAR
015108.jpg,MAOS_FORA,CELULAR
015109.jpg,MAOS_FORA,CELULAR
015110.jpg,MAOS_FORA,CELULAR
015111.jpg,MAOS_FORA,CELULAR
015112.jpg,MAOS_FORA,CELULAR
015113.jpg,MAOS_FORA,CELULAR
015114.jpg,MAOS_FORA,CELULAR
015115.jpg,MAOS_FORA,CELULAR
015116.jpg,MAOS_FORA,CELULAR
015117.jpg,MAOS_FORA,CELULAR
015118.jpg,MAOS_FORA,CELULAR
015119.jpg,MAOS_FORA,CELULAR
015120.jpg,MAOS_FORA,CELULAR
015121.jpg,MAOS_FORA,CELULAR
015122.jpg,MAOS_FORA,CELULAR
015123.jpg,MAOS_FORA,CELULAR
015124.jpg,MAOS_FORA,CELULAR
015125.jpg,MAOS_FORA,CELULAR
015126.jpg,MAOS_FORA,CELULAR
015127.jpg,MAOS_FORA,CELULAR
015128.jpg,MAOS_FORA,CELULAR
015129.jpg,MAOS_FORA,CELULAR
015130.jpg,MAOS_FORA,CELULAR
015131.jpg,MAOS_FORA,CELULAR
015132.jpg,MAOS_FORA,CELULAR
015133.jpg,MAOS_FORA,CELULAR
015134.jpg,MAOS_FORA,CELULAR
015135.jpg,MAOS_FORA,CELULAR
015136.jpg,MAOS_FORA,CELULAR
015137.jpg,MAOS_FORA,CELULAR
015138.jpg,MAOS_FORA,CELULAR
015139.jpg,MAOS_FORA,CELULAR
015140.jpg,MAOS_FORA,CELULAR
015141.jpg,MAOS_FORA,CELULAR
015142.jpg,MAOS_FORA,CELULAR
015143.jpg,MAOS_FORA,CELULAR
015144.jpg,MAOS_FORA,CELULAR
015145.jpg,MAOS_FORA,CELULAR
015146.jpg,MAOS_FORA,CELULAR
015147.jpg,MAOS_FORA,CELULAR
015148.jpg,MAOS_FORA,CELULAR
015149.jpg,MAOS_FORA,CELULAR
015150.jpg,MAOS_FORA,CELULAR
015151.jpg,MAOS_FORA,CELULAR
015152.jpg,MAOS_FORA,CELULAR
015153.jpg,MAOS_FORA,CELULAR
015154.jpg,MAOS_FORA,CELULAR
015155.jpg,MAOS_FORA,CELULAR
015156.jpg,MAOS_FORA,CELULAR
015157.jpg,MAOS_FORA,CELULAR
015158.jpg,MAOS_FORA,CELULAR
015159.jpg,MAOS_FORA,CELULAR
015160.jpg,MAOS_FORA,CELULAR
015161.jpg,MAOS_FORA,CELULAR
015162.jpg,MAOS_FORA,CELULAR
015163.jpg,MAOS_FORA,CELULAR
015164.jpg,MAOS_FORA,CELULAR
015165.jpg,MAOS_FORA,CELULAR
015166.jpg,MAOS_FORA,CELULAR
015167.jpg,MAOS_FORA,CELULAR
015168.jpg,MAOS_FORA,CELULAR
015169.jpg,MAOS_FORA,CELULAR
015170.jpg,MAOS_FORA,CELULAR
015171.jpg,MAOS_FORA,CELULAR
015172.jpg,MAOS_FORA,CELULAR
015173.jpg,MAOS_FORA,CELULAR
015174.jpg,MAOS_FORA,CELULAR
015175.jpg,MAOS_FORA,CELULAR
015176.jpg,MAOS_FORA,CELULAR
015177.jpg,MAOS_FORA,CELULAR
015178.jpg,MAOS_FORA,CELULAR
015179.jpg,MAOS_FORA,CELULAR
015180.jpg,MAOS_FORA,CELULAR
015181.jpg,MAOS_FORA,CELULAR
015182.jpg,MAOS_FORA,CELULAR
015183.jpg,MAOS_FORA,CELULAR
015184.jpg,MAOS_FORA,CELULAR
015185.jpg,MAOS_FORA,CELULAR
015186.jpg,MAOS_FORA,CELULAR
015187.jpg,MAOS_FORA,CELULAR
015188.jpg,MAOS_FORA,CELULAR
015189.jpg,MAOS_FORA,CELULAR
015190.jpg,MAOS_FORA,CELULAR
015191.jpg,MAOS_FORA,CELULAR
015192.jpg,MAOS_FORA,CELULAR
015193.jpg,MAOS_FORA,CELULAR
015194.jpg,MAOS_FORA,CELULAR
015195.jpg,MAOS_FORA,CELULAR
015196.jpg,MAOS_FORA,CELULAR
015197.jpg,MAOS_FORA,CELULAR
015198.jpg,MAOS_FORA,CELULAR
015199.jpg,MAOS_FORA,CELULAR
015200.jpg,MAOS_FORA,CELULAR
015201.jpg,MAOS_FORA,CELULAR
015202.jpg,MAOS_FORA,CELULAR
015203.jpg,MAOS_FORA,CELULAR
015204.jpg,MAOS_FORA,CELULAR
015205.jpg,MAOS_FORA,CELULAR
015206.jpg,MAOS_FORA,CELULAR
015207.jpg,MAOS_FORA,CELULAR
015208.jpg,MAOS_FORA,CELULAR
015209.jpg,MAOS_FORA,CELULAR
015210.jpg,MAOS_FORA,CELULAR
015211.jpg,MAOS_FORA,CELULAR
015212.jpg,MAOS_FORA,CELULAR
015213.jpg,MAOS_FORA,CELULAR
015214.jpg,MAOS_FORA,CELULAR
015215.jpg,MAOS_FORA,CELULAR
015216.jpg,MAOS_FORA,CELULAR
015217.jpg,MAOS_FORA,CELULAR
015218.jpg,MAOS_FORA,CELULAR
015219.jpg,MAOS_FORA,CELULAR
015220.jpg,MAOS_FORA,CELULAR
015221.jpg,MAOS_FORA,CELULAR
015222.jpg,MAOS_FORA,CELULAR
015223.jpg,MAOS_FORA,CELULAR
015224.jpg,MAOS_FORA,CELULAR
015225.jpg,MAOS_FORA,CELULAR
015226.jpg,MAOS_FORA,CELULAR
015227.jpg,MAOS_FORA,CELULAR
015228.jpg,MAOS_FORA,CELULAR
015229.jpg,MAOS_FORA,CELULAR
015230.jpg,MAOS_FORA,CELULAR
015231.jpg,MAOS_FORA,CELULAR
015232.jpg,MAOS_FORA,CELULAR
015233.jpg,MAOS_FORA,CELULAR
015234.jpg,MAOS_FORA,CELULAR
015235.jpg,MAOS_FORA,CELULAR
015236.jpg,MAOS_FORA,CELULAR
015237.jpg,MAOS_FORA,CELULAR
015238.jpg,MAOS_FORA,CELULAR
015239.jpg,MAOS_FORA,CELULAR
015240.jpg,MAOS_FORA,CELULAR
015241.jpg,MAOS_FORA,CELULAR
015242.jpg,MAOS_FORA,CELULAR
015243.jpg,MAOS_FORA,CELULAR
015244.jpg,MAOS_FORA,CELULAR
015245.jpg,MAOS_FORA,CELULAR
015246.jpg,MAOS_FORA,CELULAR
015247.jpg,MAOS_FORA,CELULAR
015248.jpg,MAOS_FORA,CELULAR
015249.jpg,MAOS_FORA,CELULAR
015250.jpg,MAOS_FORA,CELULAR
015259.jpg,MAOS_FORA,CELULAR
015260.jpg,MAOS_FORA,CELULAR
015261.jpg,MAOS_FORA,CELULAR
015262.jpg,MAOS_FORA,CELULAR
015263.jpg,MAOS_FORA,CELULAR
015264.jpg,MAOS_FORA,MAOS_FORA
015265.jpg,MAOS_FORA,MAOS_FORA
015266.jpg,MAOS_FORA,MAOS_FORA
015267.jpg,MAOS_FORA,MAOS_FORA
015268.jpg,MAOS_FORA,MAOS_FORA
015269.jpg,MAOS_FORA,MAOS_FORA
015270.jpg,MAOS_FORA,MAOS_FORA
015271.jpg,MAOS_FORA,MAOS_FORA
015272.jpg,MAOS_FORA,MAOS_FORA
015273.jpg,MAOS_FORA,MAOS_FORA
015274.jpg,MAOS_FORA,MAOS_FORA
015275.jpg,MAOS_FORA,MAOS_FORA
015276.jpg,MAOS_FORA,MAOS_FORA
015277.jpg,MAOS_FORA,MAOS_FORA
015278.jpg,MAOS_FORA,MAOS_FORA
015308.jpg,MAOS_FORA,NORMAL
015309.jpg,MAOS_FORA,NORMAL
015310.jpg,MAOS_FORA,NORMAL
015311.jpg,MAOS_FORA,NORMAL
015312.jpg,MAOS_FORA,NORMAL
015313.jpg,MAOS_FORA,NORMAL
015413.jpg,MAOS_FORA,NORMAL
015414.jpg,MAOS_FORA,NORMAL
015415.jpg,MAOS_FORA,NORMAL
015416.jpg,MAOS_FORA,NORMAL
015417.jpg,MAOS_FORA,NORMAL
015418.jpg,MAOS_FORA,NORMAL
015419.jpg,MAOS_FORA,NORMAL
015420.jpg,MAOS_FORA,NORMAL
015421.jpg,MAOS_FORA,NORMAL
015422.jpg,MAOS_FORA,NORMAL
015423.jpg,MAOS_FORA,NORMAL
015424.jpg,MAOS_FORA,NORMAL
015425.jpg,MAOS_FORA,NORMAL
015426.jpg,MAOS_FORA,NORMAL
015427.jpg,MAOS_FORA,NORMAL
015522.jpg,MAOS_FORA,NORMAL
015523.jpg,MAOS_FORA,NORMAL
015524.jpg,MAOS_FORA,NORMAL
015525.jpg,MAOS_FORA,NORMAL
015526.jpg,MAOS_FORA,NORMAL
015597.jpg,MAOS_FORA,NORMAL
015598.jpg,MAOS_FORA,NORMAL
015599.jpg,MAOS_FORA,NORMAL
015600.jpg,MAOS_FORA,NORMAL
015601.jpg,MAOS_FORA,NORMAL
015602.jpg,MAOS_FORA,NORMAL
015603.jpg,MAOS_FORA,NORMAL
015941.jpg,MAOS_FORA,NORMAL
015942.jpg,MAOS_FORA,NORMAL
015943.jpg,MAOS_FORA,NORMAL
015944.jpg,MAOS_FORA,NORMAL
015945.jpg,MAOS_FORA,NORMAL
016093.jpg,MAOS_FORA,NORMAL
016094.jpg,MAOS_FORA,NORMAL
016095.jpg,MAOS_FORA,NORMAL
016096.jpg,MAOS_FORA,NORMAL
016097.jpg,MAOS_FORA,NORMAL
016121.jpg,MAOS_FORA,NORMAL
016122.jpg,MAOS_FORA,NORMAL
